tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,Partner_Yes,Dependents_Yes,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,SeniorCitizen_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_Yes,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MultipleLines_Yes,StreamingTV_Yes,StreamingMovies_Yes,PhoneService_Yes,gender_Male,Churn
52,93.25,4631.7,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False
15,55.2,864.55,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
25,38.1,970.4,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
54,94.1,5060.9,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False
19,25.15,468.35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,45.25,74.2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8,80.45,583.45,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True
1,70.85,70.85,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True
34,24.95,894.3,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
46,55.65,2688.85,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1,20.0,20.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
68,39.9,2796.35,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
72,74.4,5360.75,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False
66,25.7,1714.55,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False
34,60.85,2003.6,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
13,99.0,1301.7,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True
42,67.7,2882.25,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False
39,90.7,3413.25,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False
72,103.4,7372.65,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
7,50.7,350.35,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
38,101.15,3956.7,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False
25,20.05,471.7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
15,95.7,1451.1,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False
2,55.1,113.35,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True
23,98.7,2249.1,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,False,False
10,72.15,794.25,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True
72,106.1,7848.5,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False
72,102.65,7550.3,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,False
46,20.1,936.85,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
72,93.25,6688.95,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False
23,23.85,625.65,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
29,95.9,2745.2,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True
2,80.15,194.55,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
50,75.5,4025.6,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False
8,86.55,649.65,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,True,True
4,19.75,78.3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
57,53.75,3196.0,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False
54,20.35,1092.35,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
53,19.85,1049.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
49,49.8,2398.4,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
54,114.65,6049.5,True,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False
35,23.3,797.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
24,85.95,2107.15,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,False
58,50.0,2919.85,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False
36,20.0,666.75,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
14,80.35,1058.1,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False
1,19.9,19.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
10,84.7,832.05,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True
16,89.05,1448.6,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,True,True,True
57,95.3,5567.45,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False
55,58.6,3068.6,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False
5,81.0,389.6,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True
33,80.6,2651.1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
60,99.8,5985.75,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False
47,55.3,2654.05,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False
13,93.8,1261.0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False
1,45.1,45.1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
14,100.55,1415.55,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True
64,86.4,5442.05,False,True,False,False,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,False
26,85.2,2184.6,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,False
45,97.05,4385.05,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,False,False
41,81.3,3190.65,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False
54,19.65,1008.7,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
39,101.25,3949.15,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False
36,106.05,3834.4,False,True,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False
2,61.2,125.95,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
10,86.45,830.85,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True
49,107.95,5293.2,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True
57,53.45,3053.0,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
9,70.05,657.5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
4,25.45,84.2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
22,89.75,1938.9,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False
28,105.7,2979.5,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
65,24.8,1600.95,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False
1,19.75,19.75,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
13,84.6,1115.2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True
